OTU	Elos12	Classification
Otu6978	1922	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;unclassified Mycobacterium;Mycobacterium sp. DL592;;;;
Otu6979	1323	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;Amycolatopsis japonica group;;;;;
Otu6980	3	Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter pylori;Helicobacter pylori oki154;;;;
Otu6981	2874	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas hengshuiensis;;;;;;
Otu6982	32901	Archaea;Euryarchaeota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halorhabdus;Halorhabdus tiamatea;Halorhabdus tiamatea SARL4B;;;;
Otu6983	807	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas translucens;Xanthomonas translucens pv. cerealis;;;;;
Otu6984	3933	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Intrasporangiaceae;Janibacter;Janibacter melonis;;;;;
Otu6985	6	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola dorei;Phocaeicola dorei CL03T12C01;;;
Otu6986	11275	Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;Desulfovibrionales;Desulfohalobiaceae;Desulfohalobium;Desulfohalobium retbaense;Desulfohalobium retbaense DSM 5692;;;;
Otu6987	789	Bacteria;Aquificae;Aquificae;Desulfurobacteriales;Desulfurobacteriaceae;Thermovibrio;Thermovibrio ammonificans;Thermovibrio ammonificans HB-1;;;;;
Otu6988	1001	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;unclassified Synechococcus;Synechococcus sp. PCC 6312;;;;
Otu6989	113	Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter sputorum;;;;;
Otu6990	26	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma hyosynoviae;;;;;
Otu6991	234	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter junii;;;;;;
Otu6992	78	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma haemofelis;Mycoplasma haemofelis str. Langford 1;;;;
Otu6993	50975	Archaea;Euryarchaeota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halosimplex;Halosimplex litoreum;;;;;
Otu6994	1149	Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Aromatoleum;;;;;;;
Otu6995	182	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas rivipollensis;;;;;;
Otu6996	13	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Colwellia;unclassified Colwellia;;;;;;
Otu6997	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Autographiviridae;Okabevirinae;Ampunavirus;Burkholderia virus BpAMP1;Burkholderia phage Bp-AMP1;;;
Otu6998	4	Bacteria;Spirochaetes;Spirochaetia;Leptospirales;Leptospiraceae;Leptospira;Leptospira interrogans;Leptospira interrogans serovar Icterohaemorrhagiae;;;;;
Otu6999	29	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Syntrophomonadaceae;;;;;;;
Otu7000	880	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Flavisolibacter;Flavisolibacter ginsenosidimutans;;;;
Otu7001	31175	Archaea;Euryarchaeota;Stenosarchaea group;Halobacteria;Haloferacales;Haloferacaceae;Halogeometricum;Halogeometricum borinquense;;;;;
Otu7002	68	Archaea;Euryarchaeota;Methanomada group;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;unclassified Methanobrevibacter;Methanobrevibacter sp. YE315;;;;
Otu7003	1815	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella pseudohinzii;;;;;;
Otu7004	880	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Komagataeibacter;Komagataeibacter xylinus;Komagataeibacter xylinus E25;;;;;
Otu7005	29	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;unclassified Pseudomonas;Pseudomonas sp. WCS374;;;;;
Otu7006	1156	Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;Desulfobacterales;Desulfocapsaceae;Desulfocapsa;Desulfocapsa sulfexigens;Desulfocapsa sulfexigens DSM 10523;;;;
Otu7007	5196	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces cattleya;Streptomyces cattleya NRRL 8057 = DSM 46488;;;;
Otu7008	405	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Aequorivita;Aequorivita sublithincola;Aequorivita sublithincola DSM 14238;;;
Otu7009	31	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bartonellaceae;Bartonella;unclassified Bartonella;Bartonella sp. WD16.2;;;;;
Otu7010	142	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus xylosus;;;;;
Otu7011	5880	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Nocardia;Nocardia brasiliensis;;;;;
Otu7012	215	Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus henrietii;;;;;;
Otu7013	7313	Bacteria;Terrabacteria group;Actinobacteria;Thermoleophilia;Solirubrobacterales;Conexibacteraceae;Conexibacter;unclassified Conexibacter;Conexibacter sp. SYSU D00693;;;;
Otu7014	99	Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter hepaticus;Helicobacter hepaticus ATCC 51449;;;;
Otu7015	383	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium tyrobutyricum;;;;;
Otu7016	6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Chiangmaivirus;Ralstonia virus RSL2;Ralstonia phage RSL2;;;;
Otu7017	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Yuavirus;Pseudomonas virus MP1412;Pseudomonas phage MP1412;;;;
Otu7018	466	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga gingivalis;;;;
Otu7019	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Naesvirus;unclassified Naesvirus;;;;;
Otu7020	37	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium adolescentis;Bifidobacterium adolescentis ATCC 15703;;;;
Otu7021	10	Viruses;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;Spodoptera exigua multiple nucleopolyhedrovirus;;;;;;;;
Otu7022	26	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Woodruffvirus;Streptomyces virus TP1604;Streptomyces phage TP1604;;;;
Otu7023	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Cheoctovirus;unclassified Cheoctovirus;Mycobacterium phage Dante;;;;
Otu7024	27	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Buchnera;Buchnera aphidicola;Buchnera aphidicola (Tuberolachnus salignus);;;;;
Otu7025	188	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas prydzensis;Pseudoalteromonas prydzensis ACAM 620;;;;;
Otu7026	371	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium columnare;;;;
Otu7027	59	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Dickeya;Dickeya zeae;Dickeya zeae CSL RW192;;;;;
Otu7028	1	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum;Bifidobacterium longum subsp. longum F8;;;
Otu7029	377	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium aceticum;;;;;
Otu7030	44	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Cytobacillus;Cytobacillus oceanisediminis;Cytobacillus oceanisediminis 2691;;;;
Otu7031	148	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;unclassified Shewanella;Shewanella sp. M2;;;;;
Otu7032	54	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Pasteurella;Pasteurella canis;;;;;;
Otu7033	3741	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Propionibacteriales;Nocardioidaceae;Nocardioides;unclassified Nocardioides;Nocardioides sp. 603;;;;
Otu7034	1	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Herpesviridae;Gammaherpesvirinae;Rhadinovirus;Macacine gammaherpesvirus 12;Macaca nemestrina rhadinovirus 2;;;
Otu7035	2	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Fructilactobacillus;Fructilactobacillus sanfranciscensis;Fructilactobacillus sanfranciscensis TMW 1.1304;;;;
Otu7036	146	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylorubrum;Methylorubrum zatmanii;;;;;;
Otu7037	3174	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella genomosp. 8;;;;;;
Otu7038	2933	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella genomosp. 9;;;;;;
Otu7039	32	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas euvesicatoria;Xanthomonas euvesicatoria pv. allii;Xanthomonas euvesicatoria pv. allii CFBP 6369;;;;
Otu7040	11967	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Hypericibacter;Hypericibacter adhaerens;;;;;;
Otu7041	10	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;[Ruminococcus] gnavus;[Ruminococcus] gnavus ATCC 29149;;;;
Otu7042	3	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Herpesviridae;Gammaherpesvirinae;Manticavirus;Vombatid gammaherpesvirus 1;;;;
Otu7043	402	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella genomosp. 6;;;;;;
Otu7044	60	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;unclassified Polynucleobacter;Polynucleobacter sp. JS-JIR-II-b4;;;;;
Otu7045	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Chivirus;Salmonella virus FSLSP030;;;;;
Otu7046	53	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter freundii complex;Citrobacter sedlakii;;;;;
Otu7047	1	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae;Prasinovirus;unclassified Prasinovirus;Ostreococcus tauri virus 2;;;;
Otu7048	1203	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium avium complex (MAC);;;;;
Otu7049	93	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacteriaceae incertae sedis;ant, tsetse, mealybug, aphid, etc. endosymbionts;Candidatus Hoaglandella;Candidatus Hoaglandella endobia;;;;
Otu7050	16	Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;unclassified Thermotoga;;;;;;
Otu7051	1444	Bacteria;PVC group;Planctomycetes;Planctomycetia;Pirellulales;Pirellulaceae;Rosistilla;Rosistilla carotiformis;;;;;
Otu7052	1	Viruses;Riboviria;unclassified Riboviria;unclassified RNA viruses ShiM-2016;Hubei picorna-like virus 39;;;;;;;;;
Otu7053	29	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma culicicola;Spiroplasma culicicola AES-1;;;;
Otu7054	1980	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;unclassified Sphingomonas;Sphingomonas sp. AAP5;;;;;
Otu7055	107	Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter cetorum;Helicobacter cetorum MIT 00-7128;;;;
Otu7056	1408	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;Erythrobacter litoralis;Erythrobacter litoralis HTCC2594;;;;
Otu7057	414	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Sutcliffiella;Sutcliffiella horikoshii;;;;;
Otu7058	112	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella/Ochrobactrum group;Brucella;unclassified Brucella;Brucella sp. 09RB8910;;;;
Otu7059	30	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;unclassified Rhizobium;Rhizobium sp. B21/90;;;;
Otu7060	3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Yuavirus;Pseudomonas virus PAE1;Pseudomonas phage PAE1;;;;
Otu7061	1	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Tymovirales;Betaflexiviridae;unclassified Betaflexiviridae;Salvia divinorum RNA virus 1;;;;;
Otu7062	3	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia marcescens;Serratia marcescens SMB2099;;;;;
Otu7063	4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Austintatiousvirus;Streptomyces virus Ididsumtinwong;Streptomyces phage Ididsumtinwong;;;;
Otu7064	401	Bacteria;Terrabacteria group;Firmicutes;Negativicutes;Selenomonadales;Sporomusaceae;Pelosinus;unclassified Pelosinus;Pelosinus sp. UFO1;;;;
Otu7065	9586	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium aquaticum;;;;;;
Otu7066	308	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Diaphorobacter;Diaphorobacter polyhydroxybutyrativorans;;;;;;
Otu7067	3379	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum robiniae;;;;;;
Otu7068	2	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Pimascovirales;Iridoviridae;Alphairidovirinae;Lymphocystivirus;unclassified Lymphocystivirus;Lymphocystis disease virus Sa;;;
Otu7069	1164	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus neocaledonicus;;;;;;
Otu7070	17	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;unclassified Pseudonocardia;Pseudonocardia sp. EC080610-09;;;;
Otu7071	102	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus erythropolis group;;;;;
Otu7072	7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Agricanvirus;Erwinia virus Desertfox;Erwinia phage vB_EamM_Desertfox;;;;
Otu7073	3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Podoviridae;Gervaisevirus;Ralstonia virus Claudettte;Ralstonia phage Claudette;;;;
Otu7074	1	Viruses;Anelloviridae;Betatorquevirus;Torque teno mini virus 12;;;;;;;;;;
Otu7075	110	Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus nautili;;;;;;
Otu7076	674	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Brevibacillus;Brevibacillus brevis;;;;;
Otu7077	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Tybeckvirinae;Lenusvirus;Lactobacillus virus Nyseid;Lactobacillus phage Nyseid;;;
Otu7078	4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Quhwahvirus;Microbacterium phage Paschalis;;;;;
Otu7079	9748	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Hypericibacter;Hypericibacter terrae;;;;;;
Otu7080	5	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;unclassified Streptococcus;Streptococcus sp. DAT741;;;;
Otu7081	35	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium autoethanogenum;Clostridium autoethanogenum DSM 10061;;;;
Otu7082	44	Archaea;Euryarchaeota;Stenosarchaea group;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;Methanosarcina barkeri;Methanosarcina barkeri 227;;;;
Otu7083	67	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella/Ochrobactrum group;Brucella;unclassified Brucella;Brucella sp. 6810;;;;
Otu7084	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Drexlerviridae;Tempevirinae;;;;;;
Otu7085	210	Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus cleftensis;;;;;;
Otu7086	3	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;unclassified Prevotella;;;;
Otu7087	3	Archaea;Euryarchaeota;Stenosarchaea group;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;Methanosarcina mazei;Methanosarcina mazei S-6;;;;
Otu7088	759	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas campestris;Xanthomonas campestris pv. badrii;;;;;
Otu7089	938	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Agrobacterium;Agrobacterium salinitolerans;;;;;
Otu7090	522	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Arachidicoccus;Arachidicoccus ginsenosidivorans;;;;
Otu7091	1	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales;Togaviridae;Alphavirus;Bebaru virus;;;;;
Otu7092	712	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;unclassified Pseudomonas;Pseudomonas sp. ADAK13;;;;;
Otu7093	20	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;unclassified Mycoplasma;Mycoplasma sp. Ms02;;;;
Otu7094	2627	Bacteria;Terrabacteria group;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus peraridilitoris;Deinococcus peraridilitoris DSM 19664;;;;
Otu7095	1137	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Christensenellaceae;Christensenella;Christensenella minuta;;;;;
Otu7096	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Ruthyvirus;Gordonia virus DumpsterDude;Gordonia phage DumpsterDude;;;;
Otu7097	224	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Liberibacter;;;;;;;
Otu7098	588	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Octadecabacter;Octadecabacter temperatus;;;;;;
Otu7099	126	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Entomoplasmatales;Entomoplasmataceae;Mesoplasma;Mesoplasma lactucae;Mesoplasma lactucae ATCC 49193;;;;
Otu7100	1829	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Thermacetogenium;Thermacetogenium phaeum;Thermacetogenium phaeum DSM 12270;;;;
Otu7101	730	Bacteria;Terrabacteria group;Firmicutes;Negativicutes;Selenomonadales;Sporomusaceae;Methylomusa;Methylomusa anaerophila;;;;;
Otu7102	2059	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Kocuria;Kocuria palustris;;;;;
Otu7103	1	Viruses;Naldaviricetes;Lefavirales;Nudiviridae;Alphanudivirus;Drosophila innubila nudivirus;;;;;;;;
Otu7104	82	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Cohnella;;;;;;
Otu7105	7202	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus liaowanqingii;;;;;;
Otu7106	9311	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora;Saccharopolyspora erythraea;;;;;
Otu7107	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Twarogvirinae;Hadassahvirus;Acinetobacter virus AbTZA1;Acinetobacter phage AbTZA1;;;
Otu7108	21	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;unclassified Citrobacter;Citrobacter sp. LUTT5;;;;;
Otu7109	17	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae;Chordopoxvirinae;Parapoxvirus;;;;;
Otu7110	382	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens group;Pseudomonas libanensis;;;;;
